Date,Time,Open,High,Low,Close,Volume
20200317,1157,17519,17519,17519,17519,4
20200317,1156,17519,17519,17519,17519,123
20200317,1152,17524,17577,17524,17577,125
20200317,1149,17587,17587,17587,17587,118
20200317,1148,17534,17543,17534,17543,242
20200317,1145,17543,17543,17543,17543,5
20200317,1144,17553,17563,17553,17563,6
20200317,1142,17567,17567,17567,17567,21
20200317,1141,17534,17534,17534,17534,123
20200317,1140,17505,17505,17505,17505,92
20200317,1138,17408,17408,17408,17408,124
20200317,1137,17432,17432,17422,17422,67
20200317,1136,17442,17442,17442,17442,1
20200317,1134,17447,17447,17447,17447,124
20200317,1132,17447,17447,17447,17447,52
20200317,1131,17432,17432,17432,17432,123
20200317,1130,17422,17422,17422,17422,324
20200317,1129,17422,17422,17422,17422,6
20200317,1127,17364,17364,17364,17364,124
20200317,1125,17461,17461,17461,17461,1
20200317,1124,17447,17447,17447,17447,123
20200317,1121,17369,17369,17369,17369,1
20200317,1120,17331,17331,17331,17331,124
20200317,1119,17379,17379,17364,17364,234
20200317,1117,17379,17379,17379,17379,124
20200317,1113,17408,17408,17379,17389,411
20200317,1112,17461,17461,17456,17456,78
20200317,1111,17461,17461,17461,17461,21
20200317,1110,17505,17505,17505,17505,31
20200317,1109,17553,17553,17524,17524,62
20200317,1108,17572,17572,17572,17572,53
20200317,1106,17587,17587,17587,17587,6
20200317,1105,17621,17621,17621,17621,1
20200317,1103,17606,17606,17606,17606,123
20200317,1059,17572,17572,17572,17572,124
20200317,1058,17616,17616,17616,17616,1
20200317,1057,17592,17592,17592,17592,31
20200317,1056,17650,17650,17650,17650,123
20200317,1054,17572,17572,17572,17572,93
20200317,1052,17572,17572,17563,17563,82
20200317,1051,17621,17621,17596,17596,104
20200317,1050,17650,17669,17650,17669,125
20200317,1049,17611,17611,17611,17611,123
20200317,1045,17766,17766,17742,17742,104
20200317,1044,17771,17771,17771,17771,104
20200317,1042,17867,17867,17814,17814,75
20200317,1039,17891,17891,17891,17891,910
20200317,1038,17940,17940,17891,17891,146
20200317,1037,17978,17978,17974,17974,2724
20200317,1035,17974,17974,17974,17974,123
20200317,1034,17945,18022,17945,18022,11
20200317,1032,17911,17911,17911,17911,21
20200317,1031,17862,17877,17862,17877,146
20200317,1029,17862,17862,17862,17862,10
20200317,1028,17814,17862,17814,17862,133
20200317,1027,17814,17814,17814,17814,331
20200317,1025,17688,17717,17688,17717,133
20200317,1024,17674,17674,17674,17674,124
20200317,1021,17645,17645,17645,17645,123
20200317,1019,17688,17688,17688,17688,1
20200317,1018,17635,17635,17635,17635,71
20200317,1017,17635,17635,17635,17635,53
20200317,1016,17601,17601,17601,17601,57
20200317,1014,17577,17577,17577,17577,123
20200317,1012,17630,17630,17630,17630,10
20200317,1011,17679,17679,17635,17635,22
20200317,1010,17688,17688,17688,17688,10
20200317,1008,17679,17679,17679,17679,21
20200317,1007,17640,17640,17640,17640,124
20200317,1006,17640,17640,17640,17640,20
20200317,1005,17640,17640,17640,17640,1
20200317,1004,17572,17582,17572,17582,6
20200317,1003,17582,17582,17534,17534,124
20200317,1001,17534,17534,17534,17534,124
20200317,959,17601,17601,17601,17601,22
20200317,958,17553,17553,17553,17553,102
20200317,956,17553,17553,17553,17553,22
20200317,955,17485,17485,17485,17485,10
20200317,953,17480,17480,17480,17480,124
20200317,951,17427,17427,17427,17427,21
20200317,950,17379,17379,17379,17379,102
20200317,949,17379,17379,17379,17379,72
20200317,948,17364,17364,17364,17364,63
20200317,947,17326,17326,17326,17326,1
20200317,946,17326,17326,17326,17326,124
20200317,945,17321,17321,17321,17321,57
20200317,944,17311,17311,17311,17311,62
20200317,943,17272,17272,17272,17272,197
20200317,942,17287,17287,17272,17272,148
20200317,941,17311,17311,17297,17297,60
20200317,940,17311,17311,17311,17311,4
20200317,939,17345,17345,17311,17311,51
20200317,938,17355,17355,17355,17355,10
20200317,936,17340,17340,17340,17340,123
20200317,933,17379,17379,17379,17379,1
20200317,932,17326,17326,17326,17326,124
20200317,929,17311,17311,17311,17311,123
20200317,926,17364,17364,17355,17355,252
20200317,925,17379,17379,17364,17364,116
20200317,922,17364,17364,17364,17364,103
20200317,920,17301,17301,17301,17301,20
20200317,919,17301,17301,17301,17301,1
20200317,918,17287,17287,17272,17277,226
20200317,917,17316,17316,17311,17311,104
20200317,915,17355,17355,17355,17355,1227
20200317,910,17243,17243,17243,17243,10
20200317,909,17166,17239,17166,17239,42
20200317,906,17210,17210,17166,17166,6
20200317,905,17239,17239,17210,17210,22
20200317,904,17239,17239,17239,17239,827
20200317,901,16861,16861,16861,16861,1684
20200316,1530,17945,17945,17945,17945,103
20200316,1520,17935,17935,17935,17935,103
20200316,1519,17969,17969,17964,17964,42
20200316,1518,17978,17978,17974,17974,22
20200316,1513,17988,17988,17988,17988,303
20200316,1512,17988,17988,17988,17988,1
20200316,1511,17988,17988,17988,17988,52
20200316,1506,18017,18017,17988,17988,63
20200316,1505,18036,18036,18036,18036,215
20200316,1503,18085,18085,18075,18075,4
20200316,1502,18104,18104,18104,18104,11
20200316,1500,18128,18128,18124,18124,55
20200316,1458,18133,18133,18133,18133,2
20200316,1456,18143,18143,18133,18133,151
20200316,1444,18157,18157,18157,18157,1
20200316,1441,18182,18182,18182,18182,28
20200316,1429,18235,18235,18235,18235,5
20200316,1428,18240,18240,18240,18240,1
20200316,1427,18244,18244,18244,18244,5
20200316,1425,18259,18259,18259,18259,56
20200316,1423,18278,18278,18278,18278,207
20200316,1415,18244,18244,18244,18244,72
20200316,1410,18182,18182,18182,18182,21
20200316,1406,18104,18104,18104,18104,2
20200316,1359,18119,18119,18119,18119,3
20200316,1357,18114,18114,18114,18114,1
20200316,1356,18109,18109,18109,18109,2
20200316,1354,18109,18109,18109,18109,2
20200316,1352,18133,18133,18133,18133,2
20200316,1349,18133,18138,18133,18138,3
20200316,1347,18104,18104,18104,18104,2
20200316,1346,18080,18080,18080,18080,2
20200316,1344,18124,18124,18080,18080,3
20200316,1341,18148,18153,18148,18153,10
20200316,1339,18124,18153,18124,18153,8
20200316,1338,18095,18095,18095,18095,10
20200316,1337,18066,18066,18066,18066,2
20200316,1336,18109,18109,18080,18080,519
20200316,1335,18099,18099,18099,18099,2
20200316,1334,18099,18099,18099,18099,2
20200316,1332,18099,18099,18099,18099,1
20200316,1331,18172,18172,18133,18133,143
20200316,1329,18167,18167,18167,18167,2
20200316,1328,18196,18196,18196,18196,101
20200316,1327,18196,18196,18196,18196,2
20200316,1325,18220,18220,18220,18220,2
20200316,1324,18206,18206,18206,18206,1
20200316,1322,18182,18182,18182,18182,2
20200316,1321,18153,18153,18153,18153,2
20200316,1320,18182,18182,18182,18182,213
20200316,1319,18182,18182,18182,18182,2
20200316,1317,18211,18211,18182,18182,26
20200316,1316,18230,18230,18230,18230,437
20200316,1314,18230,18230,18230,18230,3
20200316,1312,18230,18230,18230,18230,2
20200316,1311,18230,18230,18230,18230,2
20200316,1309,18259,18259,18249,18249,9
20200316,1308,18278,18278,18278,18278,11
20200316,1307,18278,18278,18278,18278,3
20200316,1306,18278,18278,18278,18278,2
20200316,1304,18278,18278,18278,18278,2
20200316,1302,18278,18278,18278,18278,2
20200316,1301,18312,18312,18312,18312,28
20200316,1259,18336,18336,18336,18336,162
20200316,1258,18336,18336,18336,18336,1
20200316,1256,18327,18331,18327,18331,4
20200316,1254,18317,18317,18317,18317,2
20200316,1251,18307,18327,18307,18327,24
20200316,1248,18273,18283,18273,18283,4
20200316,1246,18264,18264,18264,18264,2
20200316,1244,18283,18283,18283,18283,2
20200316,1243,18288,18288,18288,18288,1
20200316,1240,18298,18298,18298,18298,2
20200316,1239,18278,18278,18278,18278,2
20200316,1237,18269,18269,18269,18269,2
20200316,1236,18254,18254,18254,18254,1
20200316,1234,18249,18249,18249,18249,2
20200316,1232,18254,18254,18254,18254,2
20200316,1231,18249,18249,18249,18249,2
20200316,1229,18259,18259,18249,18249,12
20200316,1228,18264,18264,18264,18264,1
20200316,1226,18288,18288,18278,18278,172
20200316,1224,18288,18288,18288,18288,2
20200316,1223,18298,18298,18298,18298,1
20200316,1221,18312,18312,18312,18312,1
20200316,1219,18302,18312,18302,18312,3
20200316,1216,18307,18312,18307,18312,4
20200316,1213,18302,18307,18302,18307,4
20200316,1211,18302,18302,18302,18302,1
20200316,1209,18293,18293,18293,18293,2
20200316,1208,18278,18278,18278,18278,2
20200316,1206,18307,18307,18283,18283,10
20200316,1204,18307,18307,18307,18307,2
20200316,1203,18356,18356,18341,18341,88
20200316,1201,18356,18356,18356,18356,2
20200316,1159,18360,18360,18360,18360,2
20200316,1158,18380,18380,18380,18380,2
20200316,1155,18370,18370,18370,18370,3
20200316,1153,18356,18356,18356,18356,2
20200316,1150,18351,18370,18351,18370,4
20200316,1147,18327,18327,18327,18327,2
20200316,1146,18312,18312,18312,18312,1
20200316,1145,18317,18317,18317,18317,2
20200316,1143,18317,18317,18317,18317,2
20200316,1141,18341,18341,18341,18341,2
20200316,1140,18346,18346,18346,18346,2
20200316,1138,18322,18322,18322,18322,1
20200316,1135,18380,18380,18365,18365,225
20200316,1133,18375,18375,18375,18375,2
20200316,1130,18375,18375,18375,18375,107
20200316,1126,18375,18375,18375,18375,116
20200316,1123,18394,18394,18385,18385,31
20200316,1122,18404,18404,18404,18404,571
20200316,1121,18423,18423,18423,18423,275
20200316,1118,18423,18423,18423,18423,41
20200316,1111,18462,18462,18462,18462,517
20200316,1107,18481,18481,18481,18481,10
20200316,1044,18404,18404,18404,18404,93
20200316,1043,18438,18438,18428,18428,21
20200316,1042,18457,18457,18452,18452,158
20200316,1034,18481,18481,18481,18481,10
20200316,1032,18544,18544,18544,18544,103
20200316,1030,18544,18544,18544,18544,104
20200316,1026,18559,18559,18544,18544,183
20200316,1025,18559,18559,18559,18559,2
20200316,1023,18578,18602,18578,18602,84
20200316,1020,18568,18568,18568,18568,1
20200316,1013,18612,18612,18588,18588,26
20200316,1006,18617,18617,18617,18617,41
20200316,1002,18525,18525,18525,18525,52
20200316,1001,18568,18568,18568,18568,1
20200316,959,18506,18506,18506,18506,1
20200316,958,18496,18496,18496,18496,16
20200316,953,18515,18515,18486,18486,6
20200316,949,18554,18554,18554,18554,26
20200316,946,18496,18496,18462,18462,1866
20200316,943,18559,18559,18554,18554,22
20200316,942,18530,18530,18530,18530,527
20200316,941,18588,18588,18564,18564,25
20200316,938,18612,18612,18588,18588,1295
20200316,937,18636,18636,18607,18612,51
20200316,935,18617,18617,18617,18617,124
20200316,934,18520,18530,18520,18530,21
20200316,931,18501,18501,18501,18501,4
20200316,929,18501,18501,18501,18501,1
20200316,928,18501,18501,18501,18501,5
20200316,927,18520,18520,18520,18520,1
20200316,926,18486,18486,18486,18486,10
20200316,924,18404,18404,18404,18404,24
20200316,923,18443,18443,18443,18443,175
20200316,921,18404,18404,18404,18404,21
20200316,919,18385,18385,18385,18385,217
20200316,915,18394,18394,18394,18394,271
20200316,913,18235,18249,18235,18249,78
20200316,912,18249,18249,18249,18249,26
20200316,911,18380,18380,18375,18375,1082
20200316,910,18568,18568,18472,18472,286
20200316,909,18641,18646,18593,18593,1352
20200316,906,18699,18699,18699,18699,114
20200316,905,18757,18757,18757,18757,2003
20200316,904,18863,18863,18863,18863,155
20200316,903,18815,18863,18815,18863,52
20200316,901,18597,18597,18597,18597,56
20200313,1530,18549,18549,18549,18549,104
20200313,1520,18409,18409,18409,18409,52
20200313,1518,18472,18472,18452,18452,722
20200313,1516,18496,18496,18496,18496,52
20200313,1515,18535,18535,18501,18501,42
20200313,1513,18583,18583,18583,18583,1
20200313,1510,18564,18583,18564,18583,14
20200313,1509,18539,18564,18539,18564,3
20200313,1508,18510,18510,18510,18510,3
20200313,1506,18515,18515,18515,18515,3
20200313,1505,18568,18568,18520,18520,885
20200313,1504,18597,18597,18573,18573,3
20200313,1502,18631,18631,18631,18631,3
20200313,1501,18593,18636,18593,18636,5
20200313,1500,18646,18646,18646,18646,3
20200313,1458,18636,18636,18636,18636,2
20200313,1457,18607,18607,18607,18607,55
20200313,1456,18646,18646,18626,18626,5
20200313,1454,18646,18655,18646,18655,66
20200313,1453,18689,18689,18665,18665,5
20200313,1451,18573,18573,18573,18573,2
20200313,1450,18612,18612,18612,18612,3
20200313,1449,18626,18626,18626,18626,3
20200313,1448,18593,18597,18568,18597,174
20200313,1447,18646,18646,18646,18646,13
20200313,1446,18704,18704,18694,18694,5
20200313,1445,18718,18718,18713,18713,4
20200313,1444,18723,18723,18718,18718,3
20200313,1443,18742,18742,18670,18670,5
20200313,1442,18723,18723,18699,18699,898
20200313,1441,18752,18752,18733,18733,5
20200313,1440,18781,18781,18781,18781,3
20200313,1439,18767,18767,18767,18767,2
20200313,1438,18728,18738,18728,18738,13
20200313,1437,18699,18728,18699,18728,26
20200313,1436,18670,18699,18670,18699,5
20200313,1435,18709,18709,18689,18689,97
20200313,1434,18689,18689,18689,18689,2
20200313,1433,18694,18728,18694,18728,4
20200313,1432,18617,18670,18617,18670,8
20200313,1431,18588,18631,18583,18626,24
20200313,1430,18675,18675,18675,18675,1
20200313,1429,18675,18713,18675,18713,376
20200313,1428,18554,18665,18520,18665,44
20200313,1427,18597,18597,18568,18568,5
20200313,1426,18617,18622,18602,18602,404
20200313,1425,18728,18728,18655,18655,23
20200313,1424,18767,18839,18767,18839,1172
20200313,1423,18820,18820,18738,18738,4
20200313,1422,18844,18849,18805,18805,33
20200313,1421,18912,18921,18844,18844,24
20200313,1420,18912,18912,18912,18912,5
20200313,1419,18859,18883,18859,18883,50
20200313,1418,18873,18873,18820,18820,23
20200313,1417,18718,18873,18718,18873,102
20200313,1416,18776,18776,18660,18660,39
20200313,1415,18752,18752,18733,18733,107
20200313,1414,18641,18665,18641,18665,233
20200313,1413,18568,18588,18564,18588,26
20200313,1412,18568,18568,18568,18568,2
20200313,1411,18515,18544,18501,18544,47
20200313,1410,18419,18515,18419,18515,57
20200313,1408,18486,18486,18486,18486,19
20200313,1407,18573,18573,18573,18573,3
20200313,1406,18597,18602,18597,18602,4
20200313,1405,18602,18602,18554,18559,72
20200313,1404,18496,18588,18496,18588,47
20200313,1403,18472,18472,18472,18472,2
20200313,1402,18443,18443,18443,18443,18
20200313,1401,18404,18404,18404,18404,577
20200313,1400,18404,18404,18404,18404,5
20200313,1359,18312,18312,18312,18312,14
20200313,1358,18360,18360,18322,18322,1454
20200313,1357,18389,18389,18389,18389,21
20200313,1356,18269,18288,18269,18288,42
20200313,1355,18240,18254,18240,18254,114
20200313,1354,18206,18240,18206,18240,47
20200313,1353,18162,18201,18162,18201,54
20200313,1352,18143,18143,18143,18143,5
20200313,1351,18143,18143,18109,18109,7
20200313,1350,18119,18119,18119,18119,13
20200313,1349,18109,18109,18109,18109,4
20200313,1348,18167,18167,18104,18104,152
20200313,1347,18201,18201,18201,18201,5
20200313,1346,18254,18254,18206,18206,105
20200313,1345,18220,18293,18220,18293,324
20200313,1343,18128,18128,18104,18104,29
20200313,1342,18056,18056,18056,18056,13
20200313,1341,18036,18036,18012,18036,58
20200313,1340,17969,17969,17969,17969,5
20200313,1339,17959,17959,17959,17959,13
20200313,1338,18012,18036,17978,17978,11
20200313,1337,17998,17998,17998,17998,5
20200313,1336,17983,17983,17959,17959,69
20200313,1335,17974,17974,17974,17974,5
20200313,1334,17925,17925,17925,17925,11
20200313,1333,17925,17925,17901,17901,9
20200313,1332,17891,17925,17891,17925,103
20200313,1331,17906,17906,17867,17867,8
20200313,1330,17853,17853,17853,17853,13
20200313,1329,17867,17911,17867,17911,54
20200313,1328,17901,17901,17901,17901,5
20200313,1327,17882,17882,17882,17882,13
20200313,1326,17882,17882,17843,17843,4
20200313,1325,17848,17867,17838,17867,20
20200313,1324,17843,17853,17843,17853,11
20200313,1323,17843,17843,17843,17843,5
20200313,1322,17780,17780,17780,17780,13
20200313,1321,17766,17766,17766,17766,2
20200313,1320,17785,17785,17785,17785,5
20200313,1319,17698,17766,17698,17766,33
20200313,1318,17708,17708,17708,17708,5
20200313,1316,17698,17698,17698,17698,16
20200313,1315,17708,17708,17708,17708,5
20200313,1314,17698,17698,17698,17698,33
20200313,1313,17722,17722,17698,17698,20
20200313,1312,17698,17698,17698,17698,82
20200313,1311,17737,17737,17698,17698,11
20200313,1310,17722,17746,17708,17746,91
20200313,1309,17698,17698,17698,17698,3
20200313,1308,17722,17722,17722,17722,5
20200313,1307,17722,17722,17722,17722,8
20200313,1306,17722,17722,17722,17722,2
20200313,1305,17698,17737,17698,17737,18
20200313,1304,17698,17742,17698,17742,29
20200313,1303,17717,17717,17717,17717,5
20200313,1302,17698,17698,17698,17698,14
20200313,1301,17698,17698,17698,17698,3
20200313,1300,17703,17703,17703,17703,5
20200313,1259,17698,17698,17698,17698,16
20200313,1258,17708,17708,17708,17708,5
20200313,1257,17693,17693,17693,17693,1
20200313,1256,17703,17703,17693,17693,518
20200313,1255,17713,17722,17713,17717,57
20200313,1254,17693,17693,17693,17693,2
20200313,1253,17732,17732,17693,17693,19
20200313,1252,17732,17732,17732,17732,837
20200313,1251,17732,17732,17732,17732,3
20200313,1250,17746,17746,17732,17732,19
20200313,1249,17732,17732,17732,17732,39
20200313,1248,17732,17732,17732,17732,1
20200313,1247,17713,17732,17713,17732,20
20200313,1246,17698,17698,17693,17693,108
20200313,1245,17722,17722,17698,17698,10
20200313,1244,17693,17693,17693,17693,16
20200313,1242,17727,17727,17727,17727,13
20200313,1241,17727,17727,17727,17727,2
20200313,1240,17756,17756,17756,17756,5
20200313,1239,17732,17732,17732,17732,16
20200313,1237,17688,17688,17688,17688,21
20200313,1236,17659,17669,17659,17669,17
20200313,1235,17688,17688,17688,17688,5
20200313,1234,17659,17659,17659,17659,3
20200313,1233,17659,17659,17659,17659,13
20200313,1232,17703,17703,17703,17703,5
20200313,1231,17654,17674,17654,17674,20
20200313,1230,17684,17684,17654,17654,6
20200313,1229,17698,17698,17654,17654,199
20200313,1227,17708,17708,17698,17698,101
20200313,1226,17693,17698,17693,17698,8
20200313,1225,17717,17717,17698,17698,763
20200313,1224,17708,17708,17708,17708,16
20200313,1223,17722,17722,17713,17713,403
20200313,1222,17722,17727,17722,17727,19
20200313,1221,17722,17722,17722,17722,2
20200313,1220,17766,17766,17766,17766,5
20200313,1219,17732,17732,17727,17727,21
20200313,1217,17732,17732,17732,17732,3
20200313,1216,17766,17766,17732,17732,24
20200313,1215,17771,17771,17771,17771,5
20200313,1214,17732,17732,17732,17732,2
20200313,1213,17732,17732,17732,17732,14
20200313,1212,17727,17771,17727,17771,7
20200313,1210,17761,17761,17717,17717,24
20200313,1209,17742,17766,17742,17766,8
20200313,1207,17785,17809,17785,17785,18
20200313,1204,17780,17819,17780,17819,20
20200313,1202,17785,17819,17785,17819,21
20200313,1201,17785,17785,17785,17785,11
20200313,1159,17785,17814,17785,17814,27
20200313,1157,17751,17780,17751,17780,7
20200313,1156,17746,17746,17746,17746,13
20200313,1154,17761,17795,17761,17795,7
20200313,1153,17780,17780,17780,17780,13
20200313,1152,17809,17824,17809,17824,111
20200313,1150,17795,17795,17780,17780,20
20200313,1149,17795,17795,17795,17795,5
20200313,1148,17771,17771,17771,17771,2
20200313,1147,17795,17795,17771,17771,19
20200313,1146,17775,17775,17775,17775,2
20200313,1144,17780,17809,17775,17775,22
20200313,1143,17780,17780,17780,17780,16
20200313,1142,17785,17790,17780,17780,415
20200313,1141,17785,17785,17785,17785,12
20200313,1139,17800,17838,17800,17800,22
20200313,1137,17843,17843,17804,17804,7
20200313,1136,17824,17824,17824,17824,13
20200313,1135,17824,17824,17824,17824,8
20200313,1134,17843,17843,17843,17843,6
20200313,1133,17790,17790,17785,17790,26
20200313,1132,17795,17795,17795,17795,2
20200313,1131,17804,17804,17804,17804,5
20200313,1130,17790,17795,17790,17795,16
20200313,1129,17848,17848,17848,17848,5
20200313,1128,17766,17785,17766,17785,12
20200313,1127,17722,17766,17722,17766,24
20200313,1126,17713,17742,17713,17742,8
20200313,1125,17727,17732,17727,17732,10
20200313,1124,17708,17737,17708,17708,23
20200313,1123,17746,17746,17742,17742,7
20200313,1122,17679,17766,17679,17766,13
20200313,1121,17664,17717,17664,17717,18
20200313,1120,17650,17650,17650,17650,6
20200313,1119,17621,17640,17606,17606,114
20200313,1118,17621,17621,17621,17621,13
20200313,1117,17684,17684,17630,17630,165
20200313,1116,17640,17688,17640,17688,351
20200313,1115,17650,17650,17650,17650,53
20200313,1044,17654,17654,17630,17630,70
20200313,1043,17669,17669,17659,17659,16
20200313,1042,17664,17664,17659,17659,209
20200313,1041,17708,17708,17664,17664,13
20200313,1039,17708,17708,17708,17708,8
20200313,1038,17713,17713,17688,17688,10
20200313,1037,17742,17742,17742,17742,12
20200313,1036,17737,17737,17737,17737,4
20200313,1035,17751,17751,17751,17751,8
20200313,1033,17713,17751,17713,17751,36
20200313,1032,17756,17756,17756,17756,1
20200313,1031,17698,17698,17698,17698,23
20200313,1030,17684,17684,17684,17684,12
20200313,1029,17679,17679,17664,17664,52
20200313,1027,17698,17708,17698,17698,414
20200313,1025,17732,17732,17732,17732,12
20200313,1024,17713,17713,17708,17708,276
20200313,1022,17684,17684,17684,17684,1
20200313,1021,17708,17708,17659,17684,217
20200313,1020,17737,17737,17732,17732,97
20200313,1019,17737,17780,17737,17780,16
20200313,1018,17785,17785,17775,17775,169
20200313,1017,17795,17795,17795,17795,117
20200313,1016,17814,17819,17814,17814,278
20200313,1015,17814,17814,17814,17814,8
20200313,1014,17853,17853,17853,17853,21
20200313,1013,17833,17833,17814,17833,65
20200313,1012,17843,17843,17843,17843,10
20200313,1011,17848,17848,17848,17848,10
20200313,1010,17853,17853,17848,17848,11
20200313,1007,17853,17853,17853,17853,13
20200313,1004,17891,17891,17848,17848,115
20200313,1003,17920,17920,17891,17891,51
20200313,1001,17920,17920,17920,17920,12
20200313,959,17935,17935,17935,17935,3
20200313,958,17930,17930,17930,17930,9
20200313,957,17930,17930,17930,17930,83
20200313,956,17896,17896,17896,17896,4
20200313,955,17911,17911,17911,17911,8
20200313,954,17940,17940,17940,17940,18
20200313,953,17945,17954,17940,17954,97
20200313,952,17940,17940,17940,17940,1551
20200313,950,17911,17911,17911,17911,12
20200313,949,17983,17983,17964,17964,49
20200313,947,17901,17911,17901,17911,11
20200313,945,17891,17891,17891,17891,3
20200313,944,17848,17848,17848,17848,21
20200313,943,17814,17814,17814,17814,43
20200313,939,17775,17775,17775,17775,10
20200313,938,17838,17838,17785,17785,124
20200313,937,17887,17887,17858,17858,170
20200313,936,17901,17901,17901,17901,120
20200313,935,17940,17940,17916,17916,439
20200313,934,17940,17940,17940,17940,51
20200313,933,17940,17940,17940,17940,1
20200313,932,17925,17925,17925,17925,47
20200313,930,17940,17940,17916,17916,189
20200313,929,17964,17964,17964,17964,47
20200313,928,17978,17978,17978,17978,1
20200313,927,17916,17916,17901,17901,9
20200313,922,17901,17901,17901,17901,207
20200313,919,17858,17858,17858,17858,10
20200313,912,17601,17601,17601,17601,50
20200313,909,17558,17558,17558,17558,423
20200313,907,17901,17901,17901,17901,52
20200313,906,17389,17389,17389,17389,44
20200313,904,17698,17698,17698,17698,10
20200313,903,17896,17896,17891,17891,594
20200313,902,17959,17959,17959,17959,1
20200313,901,17959,17959,17959,17959,239
20200312,1530,19052,19052,19052,19052,91
20200312,1512,18810,18810,18810,18810,1000
20200312,1511,18801,18801,18801,18801,999
20200312,1510,18796,18796,18796,18796,999
20200312,1509,18805,18805,18796,18801,3972
20200312,1508,18849,18849,18834,18834,26
20200312,1507,18859,18859,18854,18854,1998
20200312,1506,18873,18873,18873,18873,1795
20200312,1505,18902,18902,18897,18897,1203
20200312,1504,18907,18907,18907,18907,1999
20200312,1503,18907,18912,18907,18912,1998
20200312,1502,18912,18912,18912,18912,1513
20200312,1501,18946,18946,18921,18921,4373
20200312,1500,18950,18950,18946,18946,52
20200312,1459,18970,18979,18960,18960,1063
20200312,1458,18965,18965,18965,18965,999
20200312,1457,18984,18984,18965,18965,1999
20200312,1456,18979,18979,18979,18979,1998
20200312,1455,18960,18975,18960,18975,1999
20200312,1454,18946,18960,18946,18960,987
20200312,1453,18946,18984,18946,18984,1011
20200312,1452,18955,18965,18955,18965,1999
20200312,1451,18912,18931,18912,18931,2997
20200312,1450,18931,18931,18931,18931,1000
20200312,1449,18941,18941,18931,18931,3913
20200312,1448,18984,18984,18955,18955,85
20200312,1447,18999,19042,18999,19042,2009
20200312,1446,18994,18994,18994,18994,1000
20200312,1445,18999,18999,18999,18999,1999
20200312,1444,19023,19023,19023,19023,1998
20200312,1443,19042,19042,19008,19008,1999
20200312,1442,19057,19057,19057,19057,999
20200312,1441,19071,19120,19071,19105,2011
20200312,1440,19066,19066,19057,19057,1998
20200312,1439,19086,19086,19071,19071,1999
20200312,1438,19071,19091,19071,19091,1000
20200312,1437,19062,19066,19062,19066,1998
20200312,1436,19047,19057,19047,19057,1999
20200312,1435,19042,19066,19042,19066,1998
20200312,1434,19042,19042,19042,19042,1000
20200312,1433,19037,19037,19037,19037,1998
20200312,1432,19047,19047,19033,19033,1999
20200312,1431,19008,19008,19008,19008,1
20200312,1430,19052,19052,19052,19052,1
20200312,1428,19086,19086,19086,19086,11
20200312,1424,19071,19071,19071,19071,16
20200312,1423,19071,19071,19071,19071,1
20200312,1422,19115,19115,19115,19115,11
20200312,1417,19120,19120,19100,19100,262
20200312,1416,19144,19144,19144,19144,12
20200312,1415,19149,19149,19139,19139,11
20200312,1410,19149,19149,19149,19149,11
20200312,1408,19129,19129,19129,19129,1
20200312,1403,19134,19134,19134,19134,11
20200312,1400,19100,19100,19100,19100,1
20200312,1357,19076,19115,19076,19115,116
20200312,1356,19076,19076,19076,19076,25
20200312,1353,19134,19134,19134,19134,10
20200312,1352,19158,19158,19158,19158,1
20200312,1351,19178,19178,19178,19178,11
20200312,1347,19158,19158,19158,19158,52
20200312,1346,19207,19207,19207,19207,517
20200312,1345,19149,19207,19149,19207,20
20200312,1340,19158,19158,19158,19158,52
20200312,1339,19168,19168,19168,19168,1
20200312,1338,19173,19173,19173,19173,12
20200312,1337,19091,19091,19091,19091,1
20200312,1332,18999,18999,18999,18999,11
20200312,1331,18970,18970,18970,18970,61
20200312,1329,19028,19028,18970,18970,2
20200312,1327,19033,19033,19033,19033,31
20200312,1326,18960,18960,18960,18960,11
20200312,1322,18859,18859,18859,18859,1
20200312,1320,18873,18873,18873,18873,1
20200312,1319,18883,18883,18883,18883,12
20200312,1314,18859,18859,18859,18859,1
20200312,1313,18834,18863,18834,18863,17
20200312,1307,18825,18834,18825,18834,26
20200312,1306,18762,18786,18762,18786,11
20200312,1303,18771,18771,18771,18771,48
20200312,1301,18791,18791,18791,18791,55
20200312,1258,18781,18781,18781,18781,1
20200312,1257,18820,18820,18820,18820,148
20200312,1254,18859,18859,18854,18854,14
20200312,1251,18859,18859,18859,18859,1
20200312,1249,18859,18859,18859,18859,11
20200312,1247,18839,18839,18839,18839,49
20200312,1246,18859,18859,18859,18859,48
20200312,1243,18859,18859,18859,18859,1
20200312,1242,18888,18888,18888,18888,12
20200312,1241,18902,18902,18878,18878,340
20200312,1237,18897,18897,18897,18897,17
20200312,1236,18897,18897,18897,18897,11
20200312,1235,18907,18907,18878,18878,672
20200312,1231,18912,18912,18912,18912,10
20200312,1230,18912,18912,18912,18912,1
20200312,1229,18912,18912,18912,18912,11
20200312,1228,18902,18902,18902,18902,1
20200312,1227,18936,18936,18936,18936,5
20200312,1223,18950,18950,18950,18950,12
20200312,1220,18902,18902,18902,18902,1
20200312,1218,18941,18941,18941,18941,1
20200312,1217,18946,18946,18946,18946,11
20200312,1212,18931,18931,18931,18931,1
20200312,1211,18941,18941,18941,18941,12
20200312,1205,18902,18902,18902,18902,1
